time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.10656425180308647,0.20478842439153233,11.371223040670746,0.07765303844683835,0.009569871473311231,0.0,-0.2208694968525862,0.5302889291019363,2.4020483916837665,0.048156027029345856,-0.052468346397693884,0.0,435.3135349559189,436.5459057833889,435.58384418787983,437.6033227190561
1.2600000000000007,-0.12001984452036986,0.2383557659207764,11.520001835620251,0.08193216708792228,0.0066403405616668465,0.0,-0.22732016791959575,0.5890770797049844,2.5568611249816984,0.03398611360655125,-0.04840849483246023,0.0,459.5889233333711,459.9090082331133,461.328004954341,460.2088092573789
1.3200000000000007,-0.13379619041543253,0.2753854790792858,11.676183051193625,0.08574378425856644,0.006718798063626963,0.0,-0.2318802674877131,0.6455927908094817,2.6489242954429395,0.04741924901294247,-0.030650966032047408,0.0,439.9968719074358,441.46349992865663,441.94919429742896,443.05573704684616
1.3800000000000008,-0.1478217621240772,0.3156087257699562,11.834656602827758,0.09127279177417602,0.005034492110842059,0.0,-0.23550090446560962,0.695633164332925,2.6335102507237993,0.0642051303978768,-0.03632445270086627,0.0,406.64308653571624,406.13402764766016,406.3759424741663,407.8799736280084
1.4400000000000008,-0.16206156269965116,0.35944700303257276,11.997868709665214,0.09513530979663987,0.003081135858077566,0.0,-0.23894404750900786,0.7660337088535395,2.8064226425664827,0.061371929854890823,-0.04287009556732094,0.0,466.4663018633289,465.9542218149716,468.144866737266,467.9270525415658
1.5000000000000009,-0.17645400464740849,0.4072490054998026,12.16784814926466,0.09881817156177242,0.0015793729807667134,0.0,-0.24065111211829884,0.8276925682058405,2.8593749025766213,0.061398916993640903,-0.03267321548825457,0.0,429.8400427058456,430.7024674809886,431.1357099947908,431.1408121992378
1.560000000000001,-0.190924509578361,0.4592646711094795,12.345456546364742,0.10249488774183302,6.282874013376702,0.0,-0.24147464503935653,0.9065299905080502,3.0603157447074256,0.05944054319338288,-0.030741673370768368,0.0,476.5310034496987,476.67832994761017,477.0682729297738,476.92106688609886
1.620000000000001,-0.20540421131155293,0.515626180021602,12.530576197131643,0.10639843633520574,6.281307147226293,0.0,-0.241040418407993,0.9725229410426856,3.1101422762203206,0.06471279789730078,-0.03783730119659172,0.0,431.486278788679,430.88635412222396,431.35771198151264,431.8055159563799
1.680000000000001,-0.21983347849991663,0.5760298091990043,12.718618041664424,0.11444932376744354,6.281696610617136,0.0,-0.2399564148567055,1.0416847311195143,3.157666811000169,0.04111570001811931,-0.021132025156863382,0.0,430.8671076505524,432.2767113230554,431.64828532688415,429.65463201351275
1.740000000000001,-0.23419660869060085,0.6410853824928562,12.912716997282745,0.11702035986158421,6.2810238078363785,0.0,-0.23873294039190757,1.1270434966646783,3.3117939615960266,0.04364801346930488,-0.013796603563584912,0.0,465.8456007728738,466.418919657797,463.7954795793978,463.99519837196243
1.8000000000000012,-0.2484786138725115,0.7109408918434249,13.11287292773134,0.11963797097718665,6.2801898618187355,0.0,-0.23725721670966013,1.2016820610920813,3.3598689887918294,0.043582768155270714,-0.015834545198184575,0.0,433.3672989639145,433.19606075615394,432.511858216105,432.5074862723752
1.8600000000000012,-0.262702678036022,0.7851502197670145,13.314374340562825,0.12689639461817137,0.00962707801964946,0.0,-0.23794272119414805,1.2725524582921983,3.3567289013331676,0.06601837060204077,0.02334061158087216,0.0,414.8374705072869,418.2634808249787,415.33966236355946,417.3047110427448
1.9200000000000013,-0.27717585753494844,0.8640081131113432,13.517601669193596,0.14058708029085398,0.011146291923381568,0.0,-0.24464633196153446,1.3572862013312998,3.417094637467303,0.0990084034417303,0.018179033841156215,0.0,438.0988980627388,437.6695126521112,436.16834639360866,438.9198798315941
1.9800000000000013,-0.2920823304522084,0.9482371012165154,13.724679185631382,0.1493427124645086,0.01222803206426093,0.0,-0.2523411419881955,1.4511599341804498,3.4850881094365636,0.0793888973112871,0.016379068467588846,0.0,441.29786249509374,441.14918277046615,441.6987421863484,440.08500048352096
2.0400000000000014,-0.30758548106605377,1.0394831259476782,13.943951568718745,0.15415761964401486,0.01573415343768758,0.0,-0.264878181716639,1.5908267579077822,3.8227087386686742,0.08095065094384674,0.03262162983056609,0.0,521.0051214370334,522.1394858290486,520.3776425605236,520.4910659227509
2.1000000000000014,-0.32382900735845,1.1382387586915683,14.177064858741918,0.1590658314915938,0.017866188309234587,0.0,-0.27678834589367657,1.701441486142584,3.9471404127105734,0.07699663241816575,0.03615526352687539,0.0,461.99188405729535,462.2708508507236,462.4584979595767,462.15174518514175
2.1600000000000015,-0.3407939858959497,1.2433394875575439,14.415212145643478,0.16376449747886213,0.021640401793775688,0.0,-0.28905194374875093,1.8022840200170482,3.990794726475405,0.07909847200858484,0.0488844507749801,0.0,437.5232437506913,438.58273256208247,437.9963874433136,438.1760666834753
2.2200000000000015,-0.3586593436355954,1.3552719482669329,14.660160670763727,0.16868482758636816,0.024575186460441323,0.0,-0.3067819478096111,1.9292034558545512,4.173288362097854,0.07316812384209871,0.04896744356358034,0.0,480.8345558771441,480.8421231758733,482.4463711138976,482.0025731091823
2.2800000000000016,-0.37761407827178756,1.4745967058456684,14.913954219987618,0.17995683878936752,0.029698596358742613,0.0,-0.3255848772313283,2.0493668437804198,4.28571040051206,0.04320541983494356,0.031528858842761597,0.0,463.77000955294506,462.39911303851534,462.77703913181654,460.4151158284567
2.3400000000000016,-0.3976662799705477,1.60052051236812,15.169985728538832,0.18512520047054526,0.035244969514463875,0.0,-0.3432666909659448,2.1484961529677187,4.248628204961756,0.02438237823682441,0.051304774727337736,0.0,414.67661623816934,416.4112594533635,416.24032474202005,414.5903220947705
2.4000000000000017,-0.41917881740069135,1.7336773747372312,15.430148331890745,0.19210973584054614,0.05781180584115386,0.0,-0.37631560725496455,2.2906656428264958,4.422360247457677,-0.002586455063033892,0.09847861031664215,0.0,480.9554965186282,484.5186421747562,483.4332626236666,481.396611219866
2.4600000000000017,-0.44281318977373124,1.8743406814369088,15.694835804955243,0.19209675009176674,0.07498885593769433,0.0,-0.4129327146617585,2.398025784500632,4.400467684282257,0.0005152384771236946,0.13406975669091672,0.0,421.6086741111936,424.684535692182,422.8795999056403,423.1467656211318
2.520000000000002,-0.46929197689306734,2.022281032233955,15.962564745323153,0.1926329142721146,0.09264901831288963,0.0,-0.47150083147887806,2.5331520659992686,4.523055316677349,0.007193738661481493,0.16685936470329682,0.0,468.00148475669033,470.56549028731894,469.6973854622382,470.21504793842956
2.580000000000002,-0.49975717842185463,2.1785559331411393,16.23881005895838,0.19375027334592243,0.10334373879154146,0.0,-0.54512453856137,2.6758745189680897,4.684169098754898,0.015144056692109433,0.1747917804622809,0.0,482.4042902915624,483.0279929561846,482.5768105796114,483.176499565747
2.640000000000002,-0.5342309759077561,2.3422188382121627,16.51854451334677,0.2022754884138509,0.11621742672716451,0.0,-0.6050749875724653,2.780202173575679,4.640074713267715,-0.016311965573965546,0.1566264501180292,0.0,420.09105700502164,418.54189386632464,421.5178900188304,418.79021137815397
2.700000000000002,-0.5733418962674482,2.513662692860597,16.80251517718239,0.20357448084138152,0.1256642271360704,0.0,-0.6996021580288001,2.9344159731337793,4.824480546490888,-0.0009359203363947756,0.15813614841130674,0.0,491.9193612332065,492.0519259912525,491.9613318094591,493.09877862033534
2.760000000000002,-0.6185766602851275,2.694699311211264,17.099032164850996,0.2080706895172808,0.14105970998365347,0.0,-0.809993882147143,3.100321917678961,5.057747633173636,-0.025539398787575354,0.13028335390113685,0.0,510.2921443054447,508.31755869977184,509.04404215439797,507.28025221358894
